XR_002498777	LOC110674347
XM_021840466	LOC5565097
XM_021840468	LOC5565097
XM_021840471	LOC5565097
XM_021840472	LOC5565097
XM_021840473	LOC5565097
XM_021840474	LOC5565097
XM_021840478	LOC5565108
XM_021840479	LOC5565105
XM_001649397	LOC5565105
XM_021840480	LOC5565105
XM_021840481	LOC5565105
XR_002499494	LOC110675438
XR_002499495	LOC110675439
XR_002499496	LOC5565106
XM_021840483	LOC5565095
XM_001649399	LOC5565095
XM_021840484	LOC5565095
XM_021840485	LOC5565095
XM_021845521	LOC110676684
XM_021840487	LOC110675441
XM_001649400	LOC5565096
XM_021840494	LOC5565102
XM_021840492	LOC5565102
XM_021840493	LOC5565102
XM_001649404	LOC5565099
XM_001649408	LOC5565111
XM_021840495	LOC5565201
XM_001654180	LOC5572879
XM_001649206	LOC5564907
XM_021845687	LOC110676716
XM_021840497	LOC5572885
XM_001654182	LOC5572887
XM_021840503	LOC5579458
XM_021840502	LOC5579458
XM_021840501	LOC5579458
XM_011495224	LOC23687552
XM_021840500	LOC23687552
XM_021840498	LOC23687552
XM_021840499	LOC23687552
XR_002499503	LOC110675448
XM_021840510	LOC5572877
XM_021840509	LOC5572877
XM_021840508	LOC5572877
XM_021840504	LOC5572877
XM_001654187	LOC5572877
XM_021840511	LOC5572877
XM_021840507	LOC5572877
XM_021840505	LOC5572877
XM_021840512	LOC5572883
XM_001654188	LOC5572883
XR_002500653	LOC110676722
XR_002499505	LOC110675450
XM_001654189	LOC5572889
XM_001654190	LOC5572898
XM_001654191	LOC5572890
XM_001654192	LOC5572890
XM_001654193	LOC5572890
XM_001654194	LOC5572888
XM_001654195	LOC5572891
XM_021840515	LOC5572892
XM_021840520	LOC5572892
XM_021840517	LOC5572892
XM_021840521	LOC5572892
XM_021840518	LOC5572892
XM_021840519	LOC5572892
XM_021840522	LOC5572892
XM_021840516	LOC5572892
XM_021840523	LOC5572892
XR_002499506	LOC110675451
XM_001654197	LOC5572893
XM_001654198	LOC5572894
XM_021840539	LOC5572895
XM_021840538	LOC5572895
XM_021840534	LOC5572896
XM_021840536	LOC5572896
XM_021840533	LOC5572896
XM_021840530	LOC5572896
XM_021840528	LOC5572896
XM_021840529	LOC5572896
XM_021840531	LOC5572896
XM_021840527	LOC5572896
XM_021840524	LOC5572896
XM_021840537	LOC5572896
XM_021840535	LOC5572896
XM_021840532	LOC5572896
XM_021840525	LOC5572896
XM_001654200	LOC5572896
XM_021840540	LOC110675453
XM_001654201	LOC5572897
XM_001648210	LOC5563936
XM_001648209	LOC5563938
XM_001648208	LOC5563939
XM_021840541	LOC110675454
XM_021840542	LOC110675455
XM_001648207	LOC5563942
XR_002500654	LOC110676723
XR_002500655	LOC110676723
XM_021840543	LOC110675456
XM_021840544	LOC5563935
XM_021840546	LOC5563937
XM_021840545	LOC5563937
XM_021840547	LOC5569889
XM_021840548	LOC5569891
XM_001658740	LOC5569891
XM_021840551	LOC5569896
XM_021840550	LOC5569896
XM_021840552	LOC5569896
XM_001658743	LOC5569894
XM_001658742	LOC5569895
XM_021840556	LOC5569893
XM_021840554	LOC5569893
XM_021840557	LOC5569893
XM_001658744	LOC5569893
XM_021840555	LOC5569893
XM_021840553	LOC5569893
XM_001658745	LOC5569897
XM_001658746	LOC5569898
XM_001658748	LOC5569899
XM_021840558	LOC5569899
XM_021840559	LOC5569899
XM_021840560	LOC5569899
XM_001658749	LOC5569901
XM_001658750	LOC5569902
XM_021840562	LOC5569902
XM_001658751	LOC5569903
XM_001658752	LOC5569904
XM_001658753	LOC5569906
XM_001658754	LOC5569907
XM_001658755	LOC5569908
XM_001658757	LOC5569910
XR_002500665	LOC110676730
XM_001658758	LOC5569911
XM_001661613	LOC5574840
XM_021840564	LOC5570361
XM_021840565	LOC5570361
XM_021840566	LOC5574849
XM_001661617	LOC5574847
XM_001661618	LOC5574846
XM_001661619	LOC5574845
XM_021840567	LOC5574844
XM_001661622	LOC5574842
XM_001661623	LOC5574850
XM_021840570	LOC5566569
XM_021840569	LOC5566569
XM_021840568	LOC5566569
XM_021840571	LOC110675463
XR_002499512	LOC110675464
XM_021840572	LOC5574852
XM_001661627	LOC5574853
XM_021840574	LOC110675466
XM_001663656	LOC5578136
XM_001663655	LOC5578135
XM_001657048	LOC5578698
XM_001663653	LOC5578130
XM_001663652	LOC5578131
XM_021840575	LOC5578133
XM_021840576	LOC110675468
XM_001663650	LOC5578132
XM_001660200	LOC5579984
XM_021845814	LOC5579985
XM_001660202	LOC5579986
XM_001660203	LOC5579987
XM_021840578	LOC5579988
XM_001660205	LOC5579989
XM_021840584	LOC5579990
XM_021840587	LOC5579990
XM_021840585	LOC5579990
XM_021840588	LOC5579990
XM_021840586	LOC5579990
XM_021840583	LOC5579990
XM_021840581	LOC5579990
XM_021840579	LOC5579990
XM_021840580	LOC5579990
XM_021840582	LOC5579990
XM_021840589	LOC5579990
XM_001661438	LOC5574519
XM_021840591	LOC5579992
XM_021840593	LOC5579992
XM_021840592	LOC5579992
XM_001660208	LOC5579992
XM_001660210	LOC5579995
XM_021840594	LOC23687540
XM_021840595	LOC5580002
XM_021840597	LOC5579996
XM_021840598	LOC5579996
XM_021840596	LOC5579996
XR_002499520	LOC110675475
XM_011495191	LOC23687518
XM_021840599	LOC23687518
XR_002499501	LOC110675446
XM_021840606	LOC110675476
XM_001660213	LOC5579997
XM_021840604	LOC5579997
XM_021840602	LOC5579997
XM_021840601	LOC5579997
XM_021840603	LOC5579997
XM_021840605	LOC5579997
XM_021840608	LOC5579998
XM_001660215	LOC5579999
XR_002499463	LOC110675411
XM_021840615	LOC5569846
XM_021840616	LOC5569846
XM_001658692	LOC5569854
XR_002499536	LOC5570466
XM_021840621	LOC5570466
XM_021840618	LOC5570466
XM_021840628	LOC5570466
XM_021840626	LOC5570466
XM_001653155	LOC5570466
XM_021840620	LOC5570466
XM_021840624	LOC5570466
XM_021840625	LOC5570466
XM_021840622	LOC5570466
XM_021840623	LOC5570466
XM_021840619	LOC5570466
XM_021840629	LOC110675493
XM_021840630	LOC110675493
XM_021840631	LOC5570462
XM_021840632	LOC5570462
XM_021840634	LOC5570462
XM_021840633	LOC5570462
XM_021840637	LOC5570462
XM_021840636	LOC5570462
XR_002499539	LOC110675494
XM_021840638	LOC110675495
XM_001653150	LOC5570459
XM_001653149	LOC5570460
XR_002499541	LOC5570461
XR_002499540	LOC5570461
XM_021840641	LOC5570461
XM_021840639	LOC5570461
XR_002499542	LOC5579251
XM_021840643	LOC5579251
XM_021840644	LOC5579251
XM_021840642	LOC5579251
XM_021840646	LOC5579251
XM_021840645	LOC5579251
XM_021845710	LOC5570464
XR_002499543	LOC110675496
XM_021840650	LOC5577066
XM_021840653	LOC5577066
XM_021840651	LOC5577066
XM_021840652	LOC5577066
XM_021840649	LOC5577066
XM_021840647	LOC5577066
XM_021840654	LOC5577066
XM_021840655	LOC5577067
XM_021840656	LOC5577067
XM_021840664	LOC5577064
XM_021840660	LOC5577064
XM_021840663	LOC5577064
XM_021840665	LOC5577064
XM_021840667	LOC5577064
XM_021840657	LOC5577064
XM_021840662	LOC5577064
XM_021840659	LOC5577064
XM_021840668	LOC5577064
XM_021840666	LOC5577064
XM_021840661	LOC5577064
XM_021840674	LOC5577064
XM_021840673	LOC5577064
XM_021840672	LOC5577064
XM_021840671	LOC5577064
XM_001663115	LOC5577068
XM_021840675	LOC5577070
XM_001663116	LOC5577070
XM_001663117	LOC5577070
XM_021840678	LOC5577071
XM_021840676	LOC5577071
XM_001663119	LOC5577072
XR_002499544	LOC110675497
XM_021840679	LOC110675498
XM_021840691	LOC5577073
XM_021840690	LOC5577073
XM_021840689	LOC5577073
XM_021840681	LOC5577073
XM_021840688	LOC5577073
XM_021840687	LOC5577073
XM_021840686	LOC5577073
XM_021840683	LOC5577073
XM_021840685	LOC5577073
XM_021840694	LOC5577073
XM_021840682	LOC5577073
XM_021840680	LOC5577073
XM_021840692	LOC5577073
XM_021840696	LOC5577073
XM_021840698	LOC5577073
XM_021840697	LOC5577073
XM_021840699	LOC5577073
XM_021840700	LOC5577073
XM_021840701	LOC5577073
XM_021840702	LOC5577073
XM_021840693	LOC5577073
XR_002499545	LOC110675499
XM_001659926	LOC5571869
XM_001659927	LOC5571868
XM_021840711	LOC5571867
XM_021840706	LOC5571867
XM_021840708	LOC5571867
XM_021840709	LOC5571867
XM_021840707	LOC5571867
XM_021840710	LOC5571867
XM_021840705	LOC5571867
XM_021840712	LOC5571867
XM_021840714	LOC5571867
XM_021840704	LOC5571867
XM_001649002	LOC5564709
XM_001649001	LOC5564707
XM_021840715	LOC5571874
XM_021840724	LOC5571874
XM_021840723	LOC5571874
XM_021840719	LOC5571874
XM_021840720	LOC5571874
XM_021840721	LOC5571874
XM_021840717	LOC5571874
XM_021840722	LOC5571874
XM_021840716	LOC5571874
XM_021840726	LOC110675502
XM_021840725	LOC110675502
XM_021840727	LOC110675503
XM_001659933	LOC5571872
XR_002499551	LOC110675504
XR_002499550	LOC110675504
XR_002499549	LOC110675504
XR_002499553	LOC110675505
XR_002499554	LOC110675505
XR_002499552	LOC110675505
XM_011495133	LOC23687516
XM_001659154	LOC5570516
XM_001659153	LOC5570515
XM_021840731	LOC5570515
XM_021840732	LOC5570514
XM_001659152	LOC5570514
XM_001659150	LOC5570512
XM_021840733	LOC5570511
XM_001659147	LOC5570510
XM_001659146	LOC5570509
XR_002499555	LOC110675506
XM_001659145	LOC5570507
XM_001659144	LOC5570506
XR_002499556	LOC110675507
XM_001659143	LOC5570504
XM_001659142	LOC5570505
XM_021840737	LOC5570529
XM_021840739	LOC5570531
XM_021840738	LOC5570531
XM_021840740	LOC5570531
XM_021840747	LOC5570531
XM_021840751	LOC5570531
XM_021840750	LOC5570531
XM_021840749	LOC5570531
XM_021840741	LOC5570531
XM_021840742	LOC5570531
XM_021840743	LOC5570531
XM_001659139	LOC5570531
XM_021840744	LOC5570531
XM_021840745	LOC5570531
XM_021840748	LOC5570531
XR_002499557	LOC110675508
XM_021840752	LOC5570502
XM_001659137	LOC5570502
XM_021840754	LOC5570533
XM_021840755	LOC23687479
XM_021840756	LOC5570534
XM_021840757	LOC5570534
XM_001659135	LOC5570534
XM_021840758	LOC23687720
XM_021840761	LOC23687720
XM_021840762	LOC23687720
XM_021840760	LOC23687720
XM_001659134	LOC5570525
XM_021840763	LOC5570536
XM_021840764	LOC5570536
XM_021840765	LOC5570536
XM_021840766	LOC5570536
XM_021840768	LOC5570536
XM_021840767	LOC5570536
XM_001659131	LOC5570537
XM_001659130	LOC5570524
XR_002500766	LOC110676833
XM_001647518	LOC5579260
XM_001659128	LOC5570539
XM_001659127	LOC5570501
XM_001659126	LOC5570500
XM_021840770	LOC5570540
XM_001659125	LOC5570540
XR_002499563	LOC110675514
XR_002499564	LOC110675514
XM_021840772	LOC5570522
XM_021840773	LOC5570496
XM_021845875	LOC5570492
XM_021840775	LOC110675515
XM_021840774	LOC110675515
XM_021840777	LOC5570473
XM_021840779	LOC5570478
XM_021840778	LOC5570478
XM_001659117	LOC5570479
XM_021840780	LOC5570479
XM_001659116	LOC5570480
XM_001659115	LOC5570481
XM_001659114	LOC5570482
XM_001659113	LOC5570483
XR_002499566	LOC110675518
XM_021840781	LOC110675517
XM_021840782	LOC5571688
XM_021840783	LOC5571688
XM_001659771	LOC5571685
XM_021840784	LOC5571684
XM_021840787	LOC5571684
XM_021840785	LOC5571684
XM_021840786	LOC5571684
XM_021840789	LOC5567636
XM_021840791	LOC5567636
XM_021840792	LOC5567636
XM_021840793	LOC5567636
XM_021840788	LOC5567636
XM_021840790	LOC5567636
XM_021840795	LOC5567636
XM_021840794	LOC5567636
XM_021840796	LOC110675519
XM_001657538	LOC5567637
XM_001657539	LOC5567634
XM_021840797	LOC5567635
XR_002500781	LOC110676849
XR_002500780	LOC110676849
XM_001657541	LOC5567621
XR_002499568	LOC5567620
XM_021840809	LOC5567620
XM_021840805	LOC5567620
XM_021840798	LOC5567620
XM_021840804	LOC5567620
XM_021840803	LOC5567620
XM_021840801	LOC5567620
XM_021840802	LOC5567620
XM_021840800	LOC5567620
XM_021840799	LOC5567620
XM_021840808	LOC5567620
XM_021840807	LOC5567620
XM_021840810	LOC5567620
XM_021840806	LOC5567620
XR_002499569	LOC5567619
XM_001657543	LOC5567619
XM_021840812	LOC110675521
XR_002499570	LOC110675522
XM_001657545	LOC5567623
XM_021840813	LOC5567623
XM_021840814	LOC5567622
XM_021840815	LOC5567625
XM_021840817	LOC5567625
XM_021840818	LOC5567626
XM_021840819	LOC5567626
XM_021840821	LOC5567626
XM_021840820	LOC5567626
XM_021840822	LOC110675526
XM_021845938	LOC5565714
XM_021845939	LOC110676784
XR_002499574	LOC110675528
XM_021845940	LOC110676785
XM_021840824	LOC5563894
XR_002499575	LOC110675530
XR_002499576	LOC110675531
XR_002500805	LOC110676891
XM_001662714	LOC5576609
XM_021840827	LOC110675532
XM_001662712	LOC5576612
XM_001662711	LOC5576606
XM_021840826	LOC5576608
XM_001648372	LOC5564097
XR_002499577	LOC110675534
XM_021840829	LOC110675535
XM_021840830	LOC5564100
XM_021845997	LOC110676800
XM_001648374	LOC5564098
XM_001648375	LOC5564099
XM_021840831	LOC5564099
XM_021840832	LOC5564096
XM_021840833	LOC5564096
XM_021846023	LOC110676807
XR_002499578	LOC110675536
XM_021840834	LOC5566295
XM_001650626	LOC5566286
XM_021840835	LOC5566286
XM_001650627	LOC5566286
XM_001650625	LOC5566298
XM_021840836	LOC5566278
XM_001650621	LOC5566278
XM_021840837	LOC110675537
XM_021840838	LOC110675538
XM_001650624	LOC5566297
XM_001650622	LOC5566296
XM_021840840	LOC5566288
XM_021840841	LOC5566288
XM_021840842	LOC5566288
XM_021840843	LOC5566288
XM_021840844	LOC5566288
XM_021840845	LOC110675548
XM_001650619	LOC5566287
XM_001650617	LOC5566275
XM_001650616	LOC5566274
XM_021840852	LOC5566273
XM_021840851	LOC5566273
XM_021840848	LOC5566273
XM_021840849	LOC5566273
XM_021840850	LOC5566273
XM_021840847	LOC5566273
XM_021840857	LOC5566273
XM_021840856	LOC5566273
XM_021840855	LOC5566273
XM_021840853	LOC5566273
XM_001650614	LOC5566270
XM_021840859	LOC5566268
XM_021840858	LOC5566268
XM_021840860	LOC5566268
XR_002499419	LOC110675369
XM_001650610	LOC5566267
XM_001650609	LOC5566281
XM_001650608	LOC5566280
XM_021840864	LOC5566279
XM_021840863	LOC5566279
XM_021840862	LOC5566279
XM_021840866	LOC5566290
XM_021840865	LOC5566290
XR_002499599	LOC110675560
XM_021840867	LOC5566283
XM_001650605	LOC5566283
XM_021840877	LOC110675561
XM_021840876	LOC5566289
XM_021840875	LOC5566289
XM_021840873	LOC5566289
XM_021840869	LOC5566289
XM_021840871	LOC5566289
XM_001650603	LOC5566289
XM_021840870	LOC5566289
XM_021840872	LOC5566289
XM_021840879	LOC5566291
XM_021840882	LOC5566291
XM_021840878	LOC5566291
XM_021840880	LOC5566291
XM_021840881	LOC5566291
XM_001650597	LOC5566292
XM_021840883	LOC110675562
XM_021840884	LOC110675562
XM_021840886	LOC110675562
XM_021840885	LOC110675562
XM_021840887	LOC5566265
XR_002499600	LOC110675565
XM_021840888	LOC110675563
XM_021840889	LOC110675564
XR_002499601	LOC110675566
XM_001653029	LOC5570092
XM_001653028	LOC5570091
XR_002500837	LOC110676940
XR_002499603	LOC110675568
XR_002499604	LOC5570090
XM_021840891	LOC5570090
XM_001653027	LOC5570090
XM_001653026	LOC5570089
XM_021840892	LOC110675570
XM_021840895	LOC5570087
XM_021840893	LOC5570087
XM_021840903	LOC110675573
XM_021840901	LOC110675571
XM_021840897	LOC5570088
XM_001653025	LOC5570088
XM_021840896	LOC5570086
XM_001653023	LOC5570086
XM_021840902	LOC110675572
XM_001653022	LOC5570085
XM_001653021	LOC5570084
XM_021840899	LOC5570084
XM_021840898	LOC5570084
XM_001653019	LOC5570083
XM_021840904	LOC110675574
XM_021840907	LOC110675575
XM_021840905	LOC110675575
XM_021840906	LOC110675575
XM_021840911	LOC5569218
XM_021840908	LOC5569218
XM_021840909	LOC5569218
XM_021840910	LOC5569218
XM_001658339	LOC5569216
XR_002500839	LOC110676943
XM_001658338	LOC5569215
XM_001658337	LOC5569214
XR_002499610	LOC110675577
XM_021840913	LOC110675577
XM_021840912	LOC110675577
XM_021840914	LOC5569213
XM_021840915	LOC5569212
XM_021840916	LOC5569212
XR_002499612	LOC110675578
XM_021840917	LOC110675578
XM_001658334	LOC5569211
XR_002500841	LOC110676944
XM_001649632	LOC5565336
XM_001663702	LOC5578181
XM_001663703	LOC5578182
XM_011495469	LOC5579144
XM_001664189	LOC5579144
XM_001664190	LOC5579145
XM_001664191	LOC5579146
XM_021840922	LOC5579146
XM_021840918	LOC5564893
XM_001664192	LOC5579148
XM_021840921	LOC5579148
XM_021840920	LOC5579148
XR_002499616	LOC110675580
XR_002499618	LOC110675580
XM_021840919	LOC110675580
XM_021840923	LOC5568100
XM_021840929	LOC5568100
XM_021840926	LOC5568100
XM_021840928	LOC5568100
XM_021840925	LOC5568100
XM_021840927	LOC5568100
XM_001651985	LOC5568098
XM_021840932	LOC5568099
XM_021840930	LOC5568099
XM_021840931	LOC5568099
XM_021840933	LOC5568099
XM_021840934	LOC5568099
XM_021840935	LOC5568127
XM_001651987	LOC5568127
XM_001651988	LOC5568103
XM_011495041	LOC5568103
XM_021840937	LOC5568103
XM_021840936	LOC5568103
XM_021840938	LOC5568103
XM_021840940	LOC110675582
XM_021840945	LOC110675582
XM_021840941	LOC110675582
XM_021840942	LOC110675582
XM_021840939	LOC110675582
XM_021840944	LOC110675582
XM_021840943	LOC110675582
XM_001651991	LOC5568102
XM_021840947	LOC5568101
XM_021840946	LOC5568101
XM_011495042	LOC23687936
XM_001651993	LOC5568104
XM_021846476	LOC5568105
XM_021840949	LOC5568106
XM_021840950	LOC5568106
XM_021846478	LOC110676892
XR_002499627	LOC110675583
XM_021840954	LOC5568107
XM_021840951	LOC5568108
XM_021840952	LOC5568108
XM_021840953	LOC5568108
XM_021840955	LOC5568109
XM_001651999	LOC5568110
XM_021840957	LOC5568110
XM_001652000	LOC5568111
XM_001652001	LOC5568112
XM_001652002	LOC5568113
XM_001652003	LOC5568114
XM_021840958	LOC5568115
XM_021840959	LOC5568118
XM_021840960	LOC5568118
XM_021840961	LOC5568118
XM_021840962	LOC5568118
XR_002499628	LOC110675584
XM_001652005	LOC5568116
XM_001652006	LOC5568117
XM_001652008	LOC5568119
XM_021840964	LOC5568120
XM_021840963	LOC5568120
XM_001652009	LOC5568120
XM_021840965	LOC5568122
XM_021840967	LOC5569450
XR_002499629	LOC110675585
XR_002499630	LOC110675586
XR_002499328	LOC110675278
XM_001647529	LOC5579271
XM_021840968	LOC5569443
XM_001658487	LOC5569443
XM_021840969	LOC5569448
XR_002499635	LOC110675591
XM_021846529	LOC110676899
XM_021840970	LOC5578232
XM_021840973	LOC5578232
XM_021840971	LOC5578232
XM_021840974	LOC5578232
XM_021840972	LOC5578232
XM_021840975	LOC5578232
XR_002499637	LOC5578234
XM_021840976	LOC5578234
XM_001663709	LOC5578234
XM_021840977	LOC5578234
XM_021840978	LOC5578234
XR_002499638	LOC110675594
XM_001663707	LOC5578233
XM_021840980	LOC5577554
XM_021840984	LOC5577554
XM_021840986	LOC5577554
XM_021840979	LOC5577554
XM_021840983	LOC5577554
XM_021840981	LOC5577554
XM_021840982	LOC5577554
XM_021840987	LOC5577554
XM_021840985	LOC5577554
XM_001663378	LOC5577555
XM_021840989	LOC5577556
XM_021840988	LOC5577556
XR_002499640	LOC110675596
XM_021841007	LOC5576943
XM_021841001	LOC5576943
XM_021841008	LOC5576943
XM_021840992	LOC5576943
XM_021840990	LOC5576943
XM_021840993	LOC5576943
XM_021840995	LOC5576943
XM_021840994	LOC5576943
XM_021840998	LOC5576943
XM_021840991	LOC5576943
XM_021840996	LOC5576943
XM_021840997	LOC5576943
XM_021840999	LOC5576943
XM_021841009	LOC5576943
XM_021841000	LOC5576943
XM_021841002	LOC5576943
XM_021841006	LOC5576943
XM_021841003	LOC5576943
XM_021841004	LOC5576943
XM_021841010	LOC5576943
XM_021841011	LOC5576943
XM_001662976	LOC5576943
XM_021841013	LOC5574280
XM_021841014	LOC23687490
XM_001661276	LOC5574289
XM_001661277	LOC5574279
XR_002499641	LOC110675598
XM_001661278	LOC5574291
XM_001661279	LOC5574286
XM_001661280	LOC5574288
XM_021841017	LOC5574290
XM_021841018	LOC5574290
XM_021841020	LOC5574290
XM_021841019	LOC5574290
XM_021841021	LOC5574290
XM_021841022	LOC5574290
XM_021841025	LOC5574290
XM_021841023	LOC5574290
XM_021841024	LOC5574290
XR_002499642	LOC110675600
XM_001661282	LOC5574281
XM_001661283	LOC5574282
XM_021841027	LOC5574282
XM_021841028	LOC110675601
XM_001661285	LOC5574284
XM_021841029	LOC5574284
XM_001650668	LOC5566329
XR_002499646	LOC110675605
XM_021841032	LOC5566330
XR_002499645	LOC110675604
XR_002499644	LOC110675603
XR_002499643	LOC110675602
XM_021841030	LOC5566332
XM_021841031	LOC5566332
XM_021841039	LOC5566335
XM_021841049	LOC5566335
XM_021841034	LOC5566335
XM_021841050	LOC5566335
XM_021841035	LOC5566335
XM_021841038	LOC5566335
XM_021841037	LOC5566335
XM_021841036	LOC5566335
XM_021841046	LOC5566335
XM_021841048	LOC5566335
XM_021841047	LOC5566335
XM_021841045	LOC5566335
XM_021841042	LOC5566335
XM_021841043	LOC5566335
XM_021841040	LOC5566335
XM_021841041	LOC5566335
XM_021841051	LOC110675607
XM_021841052	LOC5566334
XM_021841053	LOC5566341
XM_011494721	LOC5566358
XM_011494722	LOC5566358
XM_021841054	LOC5566358
XM_021841056	LOC5566358
XM_011494720	LOC5566358
XM_001650689	LOC5566343
XM_021841067	LOC5566344
XM_021841065	LOC5566344
XM_021841058	LOC5566344
XM_021841064	LOC5566344
XM_021841063	LOC5566344
XM_021841062	LOC5566344
XM_021841057	LOC5566344
XM_021841059	LOC5566344
XM_021841066	LOC5566344
XM_021841061	LOC5566344
XM_021841060	LOC5566344
XM_021841069	LOC110675608
XM_021841070	LOC5579064
XM_021841071	LOC5579064
XM_021841072	LOC110675609
XM_021841073	LOC110675610
XM_021841074	LOC110675611
XR_002499647	LOC110675612
XM_021846702	LOC5566350
XM_001650695	LOC5566351
XM_021841078	LOC5566352
XM_021841076	LOC5566352
XM_021841077	LOC5566352
XM_021841075	LOC5566352
XM_001664086	LOC5578957
XM_001664087	LOC5578958
XM_001648921	LOC5564626
XM_021841080	LOC5564627
XM_001648923	LOC5564624
XM_021841081	LOC110675613
XM_021841086	LOC5564628
XM_021841082	LOC5564628
XM_021841085	LOC5564628
XM_021841083	LOC5564628
XM_021841084	LOC5564628
XM_001651489	LOC5567142
XM_021841088	LOC5567142
XM_021841087	LOC5567142
XM_021841093	LOC5567144
XM_021846718	LOC110676911
XM_021846729	LOC110676917
XM_021841091	LOC110675616
XM_021841090	LOC110675616
XM_021841089	LOC110675616
XM_021841092	LOC110675616
XM_021841094	LOC110675617
XM_001651492	LOC5567141
XM_021841095	LOC5567141
XM_021841096	LOC5567141
XM_021841097	LOC5567141
XR_002500862	LOC110676974
XM_021841100	LOC5567129
XM_021841099	LOC5567129
XM_001651495	LOC5567129
XM_021841101	LOC5567129
XM_001651494	LOC5567139
XM_001651496	LOC5567128
XM_021841102	LOC23687462
XM_001651498	LOC5567126
XM_001651499	LOC5567125
XM_001651501	LOC5567124
XM_021847229	LOC110676989
XM_001651503	LOC5567122
XM_021841104	LOC5567138
XM_021841105	LOC5567138
XM_021841106	LOC5567138
XR_002499653	LOC110675621
